device_id,device_type,model_year,device_age,power_consumption,energy_savings_yr,co2_saved_kg_yr,region,recycling_rate
DT17AS67375,Desktop,2017,7,91,30,18,Asia,0.94
LP17AS38017,Laptop,2017,7,59,37.4,22.4,Asia,0.87
LP17NA26070,Laptop,2017,7,60,71.1,28.4,North America,0.87
LP17NA70411,Laptop,2017,7,56,56.8,22.7,North America,0.88
DT17AS60335,Desktop,2017,7,83,28.8,17.3,Asia,0.95
LP17EU46921,Laptop,2017,7,58,32,8,Europe,0.89
LP17EU52138,Laptop,2017,7,61,49,12.2,Europe,0.88
LP17NA84718,Laptop,2017,7,60,40.9,16.3,North America,0.87
LP17AS37623,Laptop,2017,7,60,42.6,25.5,Asia,0.87
DT17NA93767,Desktop,2017,7,88,49.5,19.8,North America,0.95
LP17AS46645,Laptop,2017,7,60,78.7,47.2,Asia,0.87
DT17AS85301,Desktop,2017,7,89,86.6,52,Asia,0.95
DT17NA32770,Desktop,2017,7,86,9.9,4,North America,0.94
DT17NA24394,Desktop,2017,7,88,47.1,18.8,North America,0.95
LP17AS87065,Laptop,2017,7,59,45,27,Asia,0.87
LP17NA11888,Laptop,2017,7,56,20.2,8.1,North America,0.86
LP17NA42080,Laptop,2017,7,60,79.1,31.7,North America,0.87
DT17AS65565,Desktop,2017,7,84,30.4,18.2,Asia,0.97
LP17NA90815,Laptop,2017,7,59,45.7,18.3,North America,0.89
LP17AS99474,Laptop,2017,7,63,36.8,22.1,Asia,0.85
LP17NA15302,Laptop,2017,7,61,82.2,32.9,North America,0.87
LP17NA52183,Laptop,2017,7,57,21,8.4,North America,0.87
LP17AS63601,Laptop,2017,7,61,42.6,25.6,Asia,0.88
LP17NA91881,Laptop,2017,7,57,42.2,16.9,North America,0.87
LP17NA43975,Laptop,2017,7,57,33,13.2,North America,0.88
LP17NA33031,Laptop,2017,7,59,40.9,16.3,North America,0.86
LP17NA30639,Laptop,2017,7,62,36,14.4,North America,0.86
LP17NA44047,Laptop,2017,7,61,18.6,7.4,North America,0.88
LP17AS91402,Laptop,2017,7,63,57.7,34.6,Asia,0.86
LP17NA20641,Laptop,2017,7,58,45.9,18.3,North America,0.86
LP17EU86933,Laptop,2017,7,58,44.5,11.1,Europe,0.89
DT17NA63275,Desktop,2017,7,85,51.2,20.5,North America,0.94
LP17NA38119,Laptop,2017,7,59,38,15.2,North America,0.86
LP17AS96484,Laptop,2017,7,56,40.4,24.2,Asia,0.88
LP17NA46070,Laptop,2017,7,62,79.4,31.8,North America,0.86
LP17AS19071,Laptop,2017,7,61,39.9,24,Asia,0.86
DT17AS48082,Desktop,2017,7,87,34.6,20.8,Asia,0.96
LP17AS74039,Laptop,2017,7,62,15.2,9.1,Asia,0.86
LP17NA41828,Laptop,2017,7,61,31.4,12.6,North America,0.87
LP17AS83019,Laptop,2017,7,63,104.3,62.6,Asia,0.88
DT17AS35001,Desktop,2017,7,83,45.2,27.1,Asia,0.96
LP17NA41721,Laptop,2017,7,60,58.9,23.5,North America,0.88
DT17AS42474,Desktop,2017,7,84,56.5,33.9,Asia,0.96
LP17NA89239,Laptop,2017,7,60,56.6,22.6,North America,0.86
LP17NA74374,Laptop,2017,7,55,42.1,16.9,North America,0.87
DT17AS67089,Desktop,2017,7,84,32.2,19.3,Asia,0.96
LP17NA48297,Laptop,2017,7,61,48,19.2,North America,0.87
LP17AS78517,Laptop,2017,7,61,23,13.8,Asia,0.86
DT17NA50461,Desktop,2017,7,87,65.8,26.3,North America,0.95
LP17AS55115,Laptop,2017,7,58,28.3,17,Asia,0.88
LP17NA96674,Laptop,2017,7,59,55.8,22.3,North America,0.88
LP17EU60407,Laptop,2017,7,60,64.1,16,Europe,0.88
LP17AS28148,Laptop,2017,7,57,43.4,26.1,Asia,0.86
LP17AS37509,Laptop,2017,7,60,10.5,6.3,Asia,0.86
DT17AS57701,Desktop,2017,7,88,46.4,27.9,Asia,0.95
LP17NA45460,Laptop,2017,7,57,23.5,9.4,North America,0.88
LP17NA87317,Laptop,2017,7,57,36.1,14.4,North America,0.87
DT17NA48426,Desktop,2017,7,85,41.5,16.6,North America,0.94
LP17AS44091,Laptop,2017,7,56,85.1,51.1,Asia,0.9
LP17AS18427,Laptop,2017,7,59,38.6,23.1,Asia,0.85
LP17AS11730,Laptop,2017,7,58,80.2,48.1,Asia,0.87
LP17NA25686,Laptop,2017,7,61,48.5,19.4,North America,0.89
DT17NA12207,Desktop,2017,7,87,43.4,17.4,North America,0.98
LP17AS27871,Laptop,2017,7,63,68.8,41.3,Asia,0.89
LP17AS80651,Laptop,2017,7,61,41.3,24.8,Asia,0.88
LP17NA50934,Laptop,2017,7,61,69.2,27.7,North America,0.86
DT17AS45203,Desktop,2017,7,87,88.5,53.1,Asia,0.97
DT17NA23352,Desktop,2017,7,86,35,14,North America,0.96
LP17AS59429,Laptop,2017,7,57,41,24.6,Asia,0.86
DT17AS27429,Desktop,2017,7,86,42.8,25.7,Asia,0.98
DT17AS93255,Desktop,2017,7,89,93.2,55.9,Asia,0.94
LP17AS27685,Laptop,2017,7,64,62.8,37.7,Asia,0.87
LP17NA35824,Laptop,2017,7,60,42.8,17.1,North America,0.87
DT17EU48399,Desktop,2017,7,87,70,17.5,Europe,0.96
LP17EU42018,Laptop,2017,7,57,37.2,9.3,Europe,0.87
LP17AS60194,Laptop,2017,7,57,27.4,16.4,Asia,0.86
LP17NA31643,Laptop,2017,7,60,62.3,24.9,North America,0.88
LP17NA73642,Laptop,2017,7,59,65,26,North America,0.86
LP17NA79203,Laptop,2017,7,60,43.6,17.4,North America,0.88
DT17AS57090,Desktop,2017,7,85,23.8,14.3,Asia,0.96
LP17AS46025,Laptop,2017,7,63,74.8,44.9,Asia,0.85
LP17AS77345,Laptop,2017,7,57,33.8,20.3,Asia,0.88
LP17NA66463,Laptop,2017,7,61,57.9,23.2,North America,0.88
LP17NA96282,Laptop,2017,7,59,24.1,9.7,North America,0.86
LP17NA65379,Laptop,2017,7,62,82.5,33,North America,0.87
LP17NA80221,Laptop,2017,7,57,40.3,16.1,North America,0.89
DT17NA68776,Desktop,2017,7,91,53,21.2,North America,0.95
LP17NA73984,Laptop,2017,7,62,52,20.8,North America,0.88
LP17EU84436,Laptop,2017,7,58,51.9,13,Europe,0.88
LP17NA53519,Laptop,2017,7,58,31.2,12.5,North America,0.89
DT17AS13627,Desktop,2017,7,87,48.1,28.9,Asia,0.95
LP17NA57461,Laptop,2017,7,61,36.6,14.6,North America,0.87
LP17AS28579,Laptop,2017,7,59,33,19.8,Asia,0.89
DT17AS17189,Desktop,2017,7,88,13.6,8.1,Asia,0.97
LP17NA18168,Laptop,2017,7,58,41.9,16.8,North America,0.87
LP17NA28432,Laptop,2017,7,57,42.4,17,North America,0.88
LP17NA16378,Laptop,2017,7,58,52.4,21,North America,0.87
LP17AS67165,Laptop,2017,7,58,43.5,26.1,Asia,0.88
DT17AS46037,Desktop,2017,7,88,56.8,34.1,Asia,0.96
DT17NA17133,Desktop,2017,7,86,46.8,18.7,North America,0.96
DT17NA39875,Desktop,2017,7,88,67.8,27.1,North America,0.93
DT17NA99364,Desktop,2017,7,89,58.3,23.3,North America,0.92
LP17AS58374,Laptop,2017,7,63,60.2,36.1,Asia,0.87
DT17AS73316,Desktop,2017,7,87,61.3,36.8,Asia,0.94
LP17NA42494,Laptop,2017,7,61,46.6,18.6,North America,0.88
LP17NA74651,Laptop,2017,7,57,41.8,16.7,North America,0.89
LP17AS76110,Laptop,2017,7,61,33.5,20.1,Asia,0.87
DT17AS72784,Desktop,2017,7,86,17,10.2,Asia,0.94
DT17NA48753,Desktop,2017,7,90,59.6,23.8,North America,0.95
LP17NA32959,Laptop,2017,7,60,19.8,7.9,North America,0.88
LP17NA92780,Laptop,2017,7,59,60.7,24.3,North America,0.87
DT17NA79174,Desktop,2017,7,89,34.8,13.9,North America,0.95
LP17NA60593,Laptop,2017,7,58,35.4,14.2,North America,0.86
LP17AS43851,Laptop,2017,7,63,40.2,24.1,Asia,0.86
DT17AS41016,Desktop,2017,7,87,47.1,28.3,Asia,0.97
DT17EU72978,Desktop,2017,7,83,16.7,4.2,Europe,0.94
DT17NA56737,Desktop,2017,7,84,21.5,8.6,North America,0.93
LP17EU34907,Laptop,2017,7,60,37.8,9.5,Europe,0.86
DT17NA15881,Desktop,2017,7,86,40.3,16.1,North America,0.95
DT17NA63613,Desktop,2017,7,89,42.7,17.1,North America,0.95
LP17AS69773,Laptop,2017,7,59,80.3,48.2,Asia,0.86
LP17AS14564,Laptop,2017,7,56,55.1,33.1,Asia,0.87
LP17AS27525,Laptop,2017,7,62,61.6,37,Asia,0.88
LP17NA90830,Laptop,2017,7,58,83.9,33.5,North America,0.87
DT17AS20887,Desktop,2017,7,87,35,21,Asia,0.96
LP17NA79749,Laptop,2017,7,61,50.1,20,North America,0.87
DT17AS11568,Desktop,2017,7,85,63.3,38,Asia,0.94
LP17NA58002,Laptop,2017,7,59,41.1,16.4,North America,0.86
DT17AS53304,Desktop,2017,7,87,27.2,16.3,Asia,0.96
LP17NA22863,Laptop,2017,7,58,103.9,41.6,North America,0.87
DT17AS23909,Desktop,2017,7,82,29.4,17.7,Asia,0.94
DT17AS68228,Desktop,2017,7,85,49.7,29.8,Asia,0.92
LP17AS24085,Laptop,2017,7,60,57.4,34.5,Asia,0.88
LP17EU58483,Laptop,2017,7,61,27.9,7,Europe,0.88
LP17AS18440,Laptop,2017,7,59,36.4,21.8,Asia,0.87
DT17EU36894,Desktop,2017,7,88,51.5,12.9,Europe,0.95
LP17AS91963,Laptop,2017,7,62,37.7,22.6,Asia,0.87
LP17AS36818,Laptop,2017,7,62,68.9,41.3,Asia,0.87
LP17AS38760,Laptop,2017,7,61,83.2,49.9,Asia,0.86
LP17AS88741,Laptop,2017,7,60,36,21.6,Asia,0.87
DT17AS38674,Desktop,2017,7,86,44.9,26.9,Asia,0.95
DT17EU91409,Desktop,2017,7,86,30.4,7.6,Europe,0.96
LP17NA11194,Laptop,2017,7,62,90.6,36.2,North America,0.87
LP17AS73664,Laptop,2017,7,58,53.4,32,Asia,0.9
LP17AS53493,Laptop,2017,7,62,9.1,5.5,Asia,0.87
LP17NA86172,Laptop,2017,7,60,51.2,20.5,North America,0.87
LP17AS72629,Laptop,2017,7,61,14,8.4,Asia,0.87
LP17AS21153,Laptop,2017,7,58,66.6,40,Asia,0.86
LP17NA79570,Laptop,2017,7,60,40.7,16.3,North America,0.88
LP17AS16119,Laptop,2017,7,61,55.2,33.1,Asia,0.89
LP17NA91177,Laptop,2017,7,63,69.8,27.9,North America,0.86
LP17NA59917,Laptop,2017,7,58,35.8,14.3,North America,0.9
LP17NA16289,Laptop,2017,7,55,31.1,12.4,North America,0.88
LP17AS65437,Laptop,2017,7,57,15.3,9.2,Asia,0.89
DT17AS63767,Desktop,2017,7,82,32.3,19.4,Asia,0.97
LP17NA69912,Laptop,2017,7,60,42.9,17.2,North America,0.89
LP17AS38653,Laptop,2017,7,57,29.6,17.7,Asia,0.87
LP17NA31281,Laptop,2017,7,62,39.7,15.9,North America,0.87
DT17AS29846,Desktop,2017,7,86,35.9,21.6,Asia,0.97
LP17NA98671,Laptop,2017,7,55,54.1,21.7,North America,0.86
LP17AS88550,Laptop,2017,7,63,48.4,29,Asia,0.87
LP17AS60734,Laptop,2017,7,60,43.6,26.2,Asia,0.89
DT17NA88169,Desktop,2017,7,86,26.3,10.5,North America,0.95
LP17AS59837,Laptop,2017,7,62,49.9,29.9,Asia,0.89
LP17NA75363,Laptop,2017,7,58,41,16.4,North America,0.88
LP17NA95640,Laptop,2017,7,59,26,10.4,North America,0.89
LP17NA61373,Laptop,2017,7,61,48.6,19.5,North America,0.87
DT17AS23858,Desktop,2017,7,87,77,46.2,Asia,0.98
LP17NA47522,Laptop,2017,7,60,47.3,18.9,North America,0.87
LP17NA13794,Laptop,2017,7,58,46.1,18.4,North America,0.87
LP17AS22009,Laptop,2017,7,59,43.3,26,Asia,0.88
LP17AS12071,Laptop,2017,7,61,40.7,24.4,Asia,0.88
LP17NA96271,Laptop,2017,7,61,53.5,21.4,North America,0.87
LP17AS79951,Laptop,2017,7,59,53.9,32.4,Asia,0.86
LP17NA89294,Laptop,2017,7,58,46.2,18.5,North America,0.86
LP17NA78121,Laptop,2017,7,61,58.7,23.5,North America,0.86
LP17AS88250,Laptop,2017,7,61,67.5,40.5,Asia,0.88
LP17NA21727,Laptop,2017,7,59,48.4,19.4,North America,0.87
LP17NA78578,Laptop,2017,7,57,53.4,21.4,North America,0.89
LP17NA55970,Laptop,2017,7,59,16.4,6.5,North America,0.88
LP17NA21477,Laptop,2017,7,62,45.9,18.4,North America,0.88
LP17AS91556,Laptop,2017,7,61,84.8,50.9,Asia,0.89
LP17NA39589,Laptop,2017,7,58,64.9,26,North America,0.86
LP17NA62975,Laptop,2017,7,59,47.9,19.2,North America,0.86
DT17EU67425,Desktop,2017,7,87,33.5,8.4,Europe,0.95
LP17NA91887,Laptop,2017,7,61,53.6,21.4,North America,0.86
LP17NA26082,Laptop,2017,7,61,51.5,20.6,North America,0.87
DT17AS81476,Desktop,2017,7,86,38.5,23.1,Asia,0.93
LP17NA30255,Laptop,2017,7,60,52.8,21.1,North America,0.88
LP17AS93237,Laptop,2017,7,59,55.9,33.5,Asia,0.87
LP17NA90160,Laptop,2017,7,60,13.4,5.4,North America,0.87
DT17NA23438,Desktop,2017,7,91,60.6,24.3,North America,0.98
DT17AS16071,Desktop,2017,7,83,33.3,20,Asia,0.96
LP17NA12969,Laptop,2017,7,57,51.1,20.4,North America,0.87
LP17NA37956,Laptop,2017,7,56,36.4,14.6,North America,0.86
LP17NA85805,Laptop,2017,7,62,48.8,19.5,North America,0.86
LP17NA96471,Laptop,2017,7,58,21.8,8.7,North America,0.88
LP17AS86329,Laptop,2017,7,60,68.2,40.9,Asia,0.87
LP17AS12870,Laptop,2017,7,61,58.6,35.2,Asia,0.87
LP17NA12762,Laptop,2017,7,62,29.3,11.7,North America,0.87
LP17AS54541,Laptop,2017,7,62,59.9,36,Asia,0.88
DT17AS64037,Desktop,2017,7,86,52.2,31.3,Asia,0.93
LP17NA51274,Laptop,2017,7,59,42.6,17.1,North America,0.87
LP17AS34264,Laptop,2017,7,56,26.8,16.1,Asia,0.87
LP17NA45043,Laptop,2017,7,60,62.5,25,North America,0.88
LP17NA30579,Laptop,2017,7,62,23,9.2,North America,0.87
LP17NA69455,Laptop,2017,7,60,22.2,8.9,North America,0.87
DT17NA32850,Desktop,2017,7,88,76.2,30.5,North America,0.97
LP17NA76751,Laptop,2017,7,58,46.1,18.4,North America,0.87
LP17NA13857,Laptop,2017,7,61,37.9,15.2,North America,0.87
DT17NA42867,Desktop,2017,7,87,45.3,18.1,North America,0.96
LP17AS18705,Laptop,2017,7,62,39,23.4,Asia,0.86
DT17AS76724,Desktop,2017,7,88,50,30,Asia,0.97
DT17NA15242,Desktop,2017,7,84,37.1,14.9,North America,0.96
LP17NA74791,Laptop,2017,7,64,31.9,12.8,North America,0.88
LP17AS84332,Laptop,2017,7,59,57.1,34.3,Asia,0.87
DT17EU90833,Desktop,2017,7,86,43.7,10.9,Europe,0.96
LP17EU24236,Laptop,2017,7,59,32.9,8.2,Europe,0.88
DT17AS35326,Desktop,2017,7,87,70,42,Asia,0.95
LP17AS53333,Laptop,2017,7,58,26.6,16,Asia,0.87
LP17AS29683,Laptop,2017,7,63,78.4,47.1,Asia,0.87
LP17NA79307,Laptop,2017,7,59,32.5,13,North America,0.86
LP17NA87340,Laptop,2017,7,63,41,16.4,North America,0.89
DT17AS96037,Desktop,2017,7,86,56.4,33.8,Asia,0.96
LP17AS64628,Laptop,2017,7,57,63,37.8,Asia,0.88
LP17NA60336,Laptop,2017,7,58,32.1,12.9,North America,0.88
LP17EU86104,Laptop,2017,7,57,45.9,11.5,Europe,0.88
LP17AS35411,Laptop,2017,7,62,47.3,28.4,Asia,0.88
LP17NA31058,Laptop,2017,7,63,27.1,10.8,North America,0.89
LP17EU59576,Laptop,2017,7,58,57.2,14.3,Europe,0.86
DT17AS29305,Desktop,2017,7,87,18,10.8,Asia,0.92
LP17AS92108,Laptop,2017,7,57,25.4,15.2,Asia,0.87
DT17EU76753,Desktop,2017,7,83,3.2,0.8,Europe,0.94
LP17AS73925,Laptop,2017,7,63,75.2,45.1,Asia,0.88
LP17NA39998,Laptop,2017,7,58,45.5,18.2,North America,0.89
LP17AS39405,Laptop,2017,7,59,39.3,23.6,Asia,0.87
DT17NA39732,Desktop,2017,7,87,58.8,23.5,North America,0.94
DT17AS93738,Desktop,2017,7,90,42.1,25.3,Asia,0.96
LP17AS54065,Laptop,2017,7,58,41.8,25.1,Asia,0.88
LP17NA86614,Laptop,2017,7,60,59.7,23.9,North America,0.87
DT17AS78762,Desktop,2017,7,88,71.9,43.1,Asia,0.95
DT17NA33433,Desktop,2017,7,86,24.9,10,North America,0.95
LP17EU82721,Laptop,2017,7,61,67.9,17,Europe,0.87
LP17NA34313,Laptop,2017,7,60,65.9,26.3,North America,0.88
DT17EU55886,Desktop,2017,7,87,14.2,3.6,Europe,0.98
LP17NA37291,Laptop,2017,7,60,44.7,17.9,North America,0.89
LP17NA87459,Laptop,2017,7,59,38.4,15.3,North America,0.87
DT17EU69876,Desktop,2017,7,86,29,7.2,Europe,0.94
LP17NA20046,Laptop,2017,7,58,26.8,10.7,North America,0.89
LP17AS62881,Laptop,2017,7,62,56.2,33.7,Asia,0.88
DT17EU19738,Desktop,2017,7,88,31.3,7.8,Europe,0.93
LP17AS44541,Laptop,2017,7,61,48.7,29.2,Asia,0.89
LP17AS82074,Laptop,2017,7,57,36.3,21.8,Asia,0.87
LP17AS47519,Laptop,2017,7,61,63.3,38,Asia,0.88
DT17NA82252,Desktop,2017,7,88,23.1,9.2,North America,0.93
DT17AS53910,Desktop,2017,7,86,45,27,Asia,0.95
LP17EU49731,Laptop,2017,7,59,59.8,14.9,Europe,0.89
LP17NA96429,Laptop,2017,7,58,76.6,30.6,North America,0.87
LP17NA24198,Laptop,2017,7,61,40.6,16.2,North America,0.87
LP17AS17560,Laptop,2017,7,59,69.3,41.6,Asia,0.88
LP17NA34039,Laptop,2017,7,57,44.6,17.9,North America,0.87
LP17AS40625,Laptop,2017,7,60,19.5,11.7,Asia,0.88
LP17NA29390,Laptop,2017,7,64,91.5,36.6,North America,0.87
DT17AS91648,Desktop,2017,7,83,27.1,16.3,Asia,0.94
LP17EU10466,Laptop,2017,7,60,47.7,11.9,Europe,0.85
DT17AS16647,Desktop,2017,7,86,59.4,35.6,Asia,0.93
DT17NA84750,Desktop,2017,7,89,8.4,3.4,North America,0.97
LP17NA14567,Laptop,2017,7,59,50.3,20.1,North America,0.87
LP17AS67050,Laptop,2017,7,60,48.9,29.3,Asia,0.87
LP17EU72401,Laptop,2017,7,60,23.9,6,Europe,0.88
LP17NA21628,Laptop,2017,7,61,38.3,15.3,North America,0.88
DT17NA54522,Desktop,2017,7,88,46.4,18.6,North America,0.97
LP17AS72130,Laptop,2017,7,62,58.6,35.2,Asia,0.89
DT17AS16541,Desktop,2017,7,88,65,39,Asia,0.97
LP17AS67911,Laptop,2017,7,58,23.8,14.3,Asia,0.86
DT17AS85201,Desktop,2017,7,86,43.6,26.2,Asia,0.93
LP17AS53488,Laptop,2017,7,56,51.7,31,Asia,0.86
LP17AS12954,Laptop,2017,7,61,50.9,30.5,Asia,0.86
DT17NA69497,Desktop,2017,7,84,57.6,23,North America,0.95
LP17AS16624,Laptop,2017,7,61,66,39.6,Asia,0.88
LP17NA48338,Laptop,2017,7,59,25.1,10,North America,0.87
LP17AS63275,Laptop,2017,7,59,43.8,26.3,Asia,0.87
LP17NA20768,Laptop,2017,7,57,32.7,13.1,North America,0.87
LP17NA69913,Laptop,2017,7,60,57.7,23.1,North America,0.89
LP17NA75253,Laptop,2017,7,63,87.6,35.1,North America,0.88
LP17NA91497,Laptop,2017,7,57,31.8,12.7,North America,0.89
LP17AS47454,Laptop,2017,7,62,68.7,41.2,Asia,0.89
DT17AS38889,Desktop,2017,7,87,34.8,20.9,Asia,0.95
LP17NA93983,Laptop,2017,7,58,28.2,11.3,North America,0.88
LP17AS84432,Laptop,2017,7,61,46.5,27.9,Asia,0.88
LP17NA21017,Laptop,2017,7,60,70.1,28,North America,0.87
LP17NA49065,Laptop,2017,7,60,35.1,14.1,North America,0.87
LP17AS44383,Laptop,2017,7,59,45.4,27.3,Asia,0.86
LP17NA73136,Laptop,2017,7,63,58.7,23.5,North America,0.87
DT17NA17217,Desktop,2017,7,88,45.6,18.2,North America,0.94
DT17EU74005,Desktop,2017,7,87,27.8,7,Europe,0.94
DT17AS19625,Desktop,2017,7,87,57.4,34.5,Asia,0.96
LP17AS48909,Laptop,2017,7,59,37.2,22.3,Asia,0.89
LP17NA29351,Laptop,2017,7,60,77.9,31.1,North America,0.86
LP17NA26665,Laptop,2017,7,60,68.4,27.3,North America,0.86
LP17NA91687,Laptop,2017,7,59,28.4,11.4,North America,0.85
LP17AS42234,Laptop,2017,7,61,56.1,33.7,Asia,0.86
LP17NA82217,Laptop,2017,7,58,25.1,10,North America,0.88
DT17NA23962,Desktop,2017,7,88,39.1,15.6,North America,0.97
LP17AS21749,Laptop,2017,7,59,22.6,13.5,Asia,0.87
DT17NA95437,Desktop,2017,7,90,40,16,North America,0.95
LP17NA45402,Laptop,2017,7,64,112.1,44.8,North America,0.88
DT17AS78771,Desktop,2017,7,86,58.9,35.3,Asia,0.97
LP17EU39302,Laptop,2017,7,61,43.9,11,Europe,0.87
LP17AS63143,Laptop,2017,7,64,41.1,24.7,Asia,0.88
LP17NA47805,Laptop,2017,7,56,34.7,13.9,North America,0.85
LP17AS95120,Laptop,2017,7,63,42.4,25.4,Asia,0.88
LP17NA40181,Laptop,2017,7,60,29.8,11.9,North America,0.88
LP17AS85552,Laptop,2017,7,60,46.3,27.8,Asia,0.87
DT17EU72161,Desktop,2017,7,87,77.9,19.5,Europe,0.97
LP17NA35833,Laptop,2017,7,57,35.1,14.1,North America,0.88
LP17NA72556,Laptop,2017,7,63,26.3,10.5,North America,0.89
DT17EU54542,Desktop,2017,7,89,36.9,9.2,Europe,0.96
DT17AS13357,Desktop,2017,7,83,60.6,36.4,Asia,0.95
LP17NA20436,Laptop,2017,7,61,51.5,20.6,North America,0.86
LP17NA55194,Laptop,2017,7,62,31.9,12.8,North America,0.87
LP17AS62440,Laptop,2017,7,63,31.1,18.6,Asia,0.88
DT17AS10071,Desktop,2017,7,84,26.8,16.1,Asia,0.95
LP17NA56184,Laptop,2017,7,58,19.2,7.7,North America,0.86
LP17AS58400,Laptop,2017,7,62,54.9,32.9,Asia,0.86
DT17EU47099,Desktop,2017,7,86,72.3,18.1,Europe,0.96
LP17NA81292,Laptop,2017,7,59,44.1,17.6,North America,0.88
LP17NA12617,Laptop,2017,7,61,44.8,17.9,North America,0.87
DT17AS52010,Desktop,2017,7,89,44.8,26.9,Asia,0.95
DT17AS80819,Desktop,2017,7,85,47.2,28.3,Asia,0.94
LP17AS50938,Laptop,2017,7,56,64.1,38.4,Asia,0.89
DT17AS67318,Desktop,2017,7,83,21,12.6,Asia,0.94
DT17AS55651,Desktop,2017,7,83,23.2,13.9,Asia,0.95
LP17AS78560,Laptop,2017,7,60,47.7,28.6,Asia,0.87
LP17EU77180,Laptop,2017,7,64,50.7,12.7,Europe,0.88
LP17AS32651,Laptop,2017,7,61,68.9,41.4,Asia,0.87
DT17NA43114,Desktop,2017,7,88,26.6,10.6,North America,0.97
LP17NA61774,Laptop,2017,7,60,44.8,17.9,North America,0.89
LP17AS85712,Laptop,2017,7,59,25.6,15.4,Asia,0.89
LP17AS28835,Laptop,2017,7,61,45.3,27.2,Asia,0.87
LP17AS18633,Laptop,2017,7,59,44.2,26.5,Asia,0.88
LP17EU71900,Laptop,2017,7,59,58.3,14.6,Europe,0.88
DT17NA33309,Desktop,2017,7,86,43.8,17.5,North America,0.95
LP17NA31296,Laptop,2017,7,61,62.2,24.9,North America,0.87
LP17NA23976,Laptop,2017,7,59,39.9,16,North America,0.87
DT17AS60876,Desktop,2017,7,85,49.3,29.6,Asia,0.93
LP17AS75700,Laptop,2017,7,59,20.4,12.2,Asia,0.87
LP17NA60001,Laptop,2017,7,56,46.2,18.5,North America,0.89
LP17NA12111,Laptop,2017,7,60,90.5,36.2,North America,0.89
LP17AS51446,Laptop,2017,7,61,57,34.2,Asia,0.86
LP17EU39729,Laptop,2017,7,59,57,14.2,Europe,0.87
LP17AS74662,Laptop,2017,7,58,56.9,34.2,Asia,0.87
LP17NA53056,Laptop,2017,7,57,55.6,22.2,North America,0.88
LP17NA93401,Laptop,2017,7,60,46,18.4,North America,0.88
DT17AS87192,Desktop,2017,7,88,27.3,16.4,Asia,0.96
LP17AS43273,Laptop,2017,7,60,29.3,17.6,Asia,0.89
DT17AS62034,Desktop,2017,7,85,19.7,11.8,Asia,0.95
DT17NA97005,Desktop,2017,7,91,33.3,13.3,North America,0.96
DT17AS89804,Desktop,2017,7,87,32.1,19.3,Asia,0.95
DT17NA76660,Desktop,2017,7,86,42,16.8,North America,0.95
LP17NA72284,Laptop,2017,7,59,57.7,23.1,North America,0.88
DT17NA80360,Desktop,2017,7,85,66.1,26.4,North America,0.95
DT17AS92580,Desktop,2017,7,84,37.6,22.5,Asia,0.95
LP17AS19388,Laptop,2017,7,55,35.6,21.4,Asia,0.87
DT17NA92427,Desktop,2017,7,83,19.4,7.8,North America,0.95
LP17NA62225,Laptop,2017,7,61,33.4,13.4,North America,0.87
DT17AS25198,Desktop,2017,7,90,135.1,81,Asia,0.94
LP17NA49112,Laptop,2017,7,61,50.7,20.3,North America,0.87
LP17AS48201,Laptop,2017,7,58,78.7,47.2,Asia,0.88
LP17NA94436,Laptop,2017,7,58,44.7,17.9,North America,0.87
LP17NA38084,Laptop,2017,7,59,30.6,12.3,North America,0.86
LP17NA49926,Laptop,2017,7,55,44.3,17.7,North America,0.88
LP17NA41720,Laptop,2017,7,58,31.3,12.5,North America,0.88
LP17EU82913,Laptop,2017,7,60,76.8,19.2,Europe,0.88
DT17NA24441,Desktop,2017,7,90,52.1,20.8,North America,0.96
DT17EU15390,Desktop,2017,7,87,23.5,5.9,Europe,0.93
LP17NA34169,Laptop,2017,7,62,40.5,16.2,North America,0.86
DT17AS88972,Desktop,2017,7,87,35.4,21.2,Asia,0.96
DT17AS44970,Desktop,2017,7,83,14.5,8.7,Asia,0.97
LP17EU23519,Laptop,2017,7,64,33.7,8.4,Europe,0.86
LP17NA26749,Laptop,2017,7,63,47,18.8,North America,0.86
LP17AS12493,Laptop,2017,7,58,29.6,17.8,Asia,0.86
DT17NA19157,Desktop,2017,7,88,70.5,28.2,North America,0.93
DT17NA15691,Desktop,2017,7,85,48.6,19.4,North America,0.95
LP17NA83678,Laptop,2017,7,60,78.4,31.4,North America,0.88
LP17AS15589,Laptop,2017,7,56,41.5,24.9,Asia,0.88
LP17NA24535,Laptop,2017,7,59,38.4,15.4,North America,0.88
LP17AS73881,Laptop,2017,7,56,42.8,25.7,Asia,0.87
LP17AS89433,Laptop,2017,7,59,65,39,Asia,0.87
LP17AS75392,Laptop,2017,7,60,35.2,21.1,Asia,0.88
DT17NA33707,Desktop,2017,7,91,25.6,10.2,North America,0.96
DT17NA46466,Desktop,2017,7,84,31.4,12.6,North America,0.97
DT17NA35488,Desktop,2017,7,87,9.4,3.8,North America,0.94
LP17NA18483,Laptop,2017,7,60,33.4,13.4,North America,0.86
DT17AS54123,Desktop,2017,7,86,32.2,19.3,Asia,0.94
LP17NA25062,Laptop,2017,7,60,17.5,7,North America,0.88
LP17AS52521,Laptop,2017,7,56,26.9,16.1,Asia,0.86
